;bron.@id;bron.@type;@type;@id;RelatieObject.bron;RelatieObject.doel;RelatieObject.bronAssetId;RelatieObject.assetId;AIMDBStatus.isActief;RelatieObject.doelAssetId;RelatieObject.typeURI;RelatieObject.bron.@type;RelatieObject.bron.@id;RelatieObject.bron.uuid;RelatieObject.doel.@type;RelatieObject.doel.@id;RelatieObject.doel.uuid;doel.@id;doel.@type;doel.loc:Locatie.geometrie
0;https://data.awvvlaanderen.be/id/asset/06213cd7-b903-46d6-898e-d1f5e0381b2b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/022d4b6a-0d52-437e-ba08-b0f7d7337317-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/06213cd7-b903-46d6-898e-d1f5e0381b2b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/3bad4367-7eb1-48e0-b389-ebefdd4a5c6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '06213cd7-b903-46d6-898e-d1f5e0381b2b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '022d4b6a-0d52-437e-ba08-b0f7d7337317-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '3bad4367-7eb1-48e0-b389-ebefdd4a5c6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/06213cd7-b903-46d6-898e-d1f5e0381b2b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;06213cd7-b903-46d6-898e-d1f5e0381b2b;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/3bad4367-7eb1-48e0-b389-ebefdd4a5c6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA;3bad4367-7eb1-48e0-b389-ebefdd4a5c6d;https://data.awvvlaanderen.be/id/asset/3bad4367-7eb1-48e0-b389-ebefdd4a5c6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;
1;https://data.awvvlaanderen.be/id/asset/089a93f5-194f-4c03-8758-d188f78f6536-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/0956e737-da78-48ba-9a44-fbb59f36f93b-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/089a93f5-194f-4c03-8758-d188f78f6536-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/7454dc45-7b2f-4d26-8906-7654d14cd311-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '089a93f5-194f-4c03-8758-d188f78f6536-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '0956e737-da78-48ba-9a44-fbb59f36f93b-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};True;{'DtcIdentificator.identificator': '7454dc45-7b2f-4d26-8906-7654d14cd311-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/089a93f5-194f-4c03-8758-d188f78f6536-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;089a93f5-194f-4c03-8758-d188f78f6536;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/7454dc45-7b2f-4d26-8906-7654d14cd311-b25kZXJkZWVsI05ldHdlcmtwb29ydA;7454dc45-7b2f-4d26-8906-7654d14cd311;https://data.awvvlaanderen.be/id/asset/7454dc45-7b2f-4d26-8906-7654d14cd311-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;
2;https://data.awvvlaanderen.be/id/asset/09b30b30-2d3b-4c3a-bd4d-0cfbb7039523-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/068c069d-379d-434c-a3b0-ca0a90027c90-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/09b30b30-2d3b-4c3a-bd4d-0cfbb7039523-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/ac688a77-6794-4122-a5db-2fa294a921fd-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '09b30b30-2d3b-4c3a-bd4d-0cfbb7039523-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '068c069d-379d-434c-a3b0-ca0a90027c90-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.identificator': 'ac688a77-6794-4122-a5db-2fa294a921fd-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/09b30b30-2d3b-4c3a-bd4d-0cfbb7039523-b25kZXJkZWVsI05ldHdlcmtwb29ydA;09b30b30-2d3b-4c3a-bd4d-0cfbb7039523;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/ac688a77-6794-4122-a5db-2fa294a921fd-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;ac688a77-6794-4122-a5db-2fa294a921fd;https://data.awvvlaanderen.be/id/asset/ac688a77-6794-4122-a5db-2fa294a921fd-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
3;https://data.awvvlaanderen.be/id/asset/09f72f2d-e649-40b6-a23a-07845fcd2d6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/0a02923f-a7c7-4a64-99af-ac7e5358891e-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/09f72f2d-e649-40b6-a23a-07845fcd2d6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/e9320e28-bfd2-47f8-86ac-6a55827f2073-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '09f72f2d-e649-40b6-a23a-07845fcd2d6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': '0a02923f-a7c7-4a64-99af-ac7e5358891e-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};True;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'e9320e28-bfd2-47f8-86ac-6a55827f2073-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/09f72f2d-e649-40b6-a23a-07845fcd2d6d-b25kZXJkZWVsI05ldHdlcmtwb29ydA;09f72f2d-e649-40b6-a23a-07845fcd2d6d;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/e9320e28-bfd2-47f8-86ac-6a55827f2073-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;e9320e28-bfd2-47f8-86ac-6a55827f2073;https://data.awvvlaanderen.be/id/asset/e9320e28-bfd2-47f8-86ac-6a55827f2073-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
4;https://data.awvvlaanderen.be/id/asset/10f3abce-0bc5-4433-8e36-bc82c8a5e879-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/05a3b336-8691-4e49-9467-5da89140c64f-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/10f3abce-0bc5-4433-8e36-bc82c8a5e879-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/b12eb481-ff1f-45d5-9ad3-0bd2e1b3641b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '10f3abce-0bc5-4433-8e36-bc82c8a5e879-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '05a3b336-8691-4e49-9467-5da89140c64f-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.identificator': 'b12eb481-ff1f-45d5-9ad3-0bd2e1b3641b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/10f3abce-0bc5-4433-8e36-bc82c8a5e879-b25kZXJkZWVsI05ldHdlcmtwb29ydA;10f3abce-0bc5-4433-8e36-bc82c8a5e879;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/b12eb481-ff1f-45d5-9ad3-0bd2e1b3641b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;b12eb481-ff1f-45d5-9ad3-0bd2e1b3641b;https://data.awvvlaanderen.be/id/asset/b12eb481-ff1f-45d5-9ad3-0bd2e1b3641b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
5;https://data.awvvlaanderen.be/id/asset/13308cf3-9bf4-495d-b128-cbbdaf41139a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/0192becb-00d2-44c1-931d-a00a628efca1-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/13308cf3-9bf4-495d-b128-cbbdaf41139a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/bd8a5b2a-6582-4225-a1a9-241c822095c1-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.identificator': '13308cf3-9bf4-495d-b128-cbbdaf41139a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0192becb-00d2-44c1-931d-a00a628efca1-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.identificator': 'bd8a5b2a-6582-4225-a1a9-241c822095c1-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/13308cf3-9bf4-495d-b128-cbbdaf41139a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;13308cf3-9bf4-495d-b128-cbbdaf41139a;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/bd8a5b2a-6582-4225-a1a9-241c822095c1-b25kZXJkZWVsI05ldHdlcmtwb29ydA;bd8a5b2a-6582-4225-a1a9-241c822095c1;https://data.awvvlaanderen.be/id/asset/bd8a5b2a-6582-4225-a1a9-241c822095c1-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;
6;https://data.awvvlaanderen.be/id/asset/1f839751-14bd-4977-97f6-eddbffd7f104-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/01a23037-be53-453d-9479-42dce9544478-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/1f839751-14bd-4977-97f6-eddbffd7f104-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/8a7b4f46-834d-4a87-a19b-fcc7b24bfa5a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.identificator': '1f839751-14bd-4977-97f6-eddbffd7f104-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': '01a23037-be53-453d-9479-42dce9544478-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};True;{'DtcIdentificator.identificator': '8a7b4f46-834d-4a87-a19b-fcc7b24bfa5a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/1f839751-14bd-4977-97f6-eddbffd7f104-b25kZXJkZWVsI05ldHdlcmtwb29ydA;1f839751-14bd-4977-97f6-eddbffd7f104;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/8a7b4f46-834d-4a87-a19b-fcc7b24bfa5a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;8a7b4f46-834d-4a87-a19b-fcc7b24bfa5a;https://data.awvvlaanderen.be/id/asset/8a7b4f46-834d-4a87-a19b-fcc7b24bfa5a-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
7;https://data.awvvlaanderen.be/id/asset/21680e1c-84bb-4b41-9f42-f7c471ea72f0-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/01c6058d-40a0-4416-95fe-7b623bd9b3ac-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/21680e1c-84bb-4b41-9f42-f7c471ea72f0-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/406bc8d8-ba96-4466-ab27-c5f33b8eb31b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '21680e1c-84bb-4b41-9f42-f7c471ea72f0-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '01c6058d-40a0-4416-95fe-7b623bd9b3ac-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '406bc8d8-ba96-4466-ab27-c5f33b8eb31b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/21680e1c-84bb-4b41-9f42-f7c471ea72f0-b25kZXJkZWVsI05ldHdlcmtwb29ydA;21680e1c-84bb-4b41-9f42-f7c471ea72f0;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/406bc8d8-ba96-4466-ab27-c5f33b8eb31b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;406bc8d8-ba96-4466-ab27-c5f33b8eb31b;https://data.awvvlaanderen.be/id/asset/406bc8d8-ba96-4466-ab27-c5f33b8eb31b-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
8;https://data.awvvlaanderen.be/id/asset/21b97ac7-1e54-4d17-99db-ec261efc8737-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/0a198e70-5202-45ac-bdf6-12880edabfbf-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/21b97ac7-1e54-4d17-99db-ec261efc8737-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/e278b6ec-ee1c-4b3e-85b6-263cfb6ec021-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '21b97ac7-1e54-4d17-99db-ec261efc8737-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.identificator': '0a198e70-5202-45ac-bdf6-12880edabfbf-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};True;{'DtcIdentificator.identificator': 'e278b6ec-ee1c-4b3e-85b6-263cfb6ec021-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/21b97ac7-1e54-4d17-99db-ec261efc8737-b25kZXJkZWVsI05ldHdlcmtwb29ydA;21b97ac7-1e54-4d17-99db-ec261efc8737;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/e278b6ec-ee1c-4b3e-85b6-263cfb6ec021-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;e278b6ec-ee1c-4b3e-85b6-263cfb6ec021;https://data.awvvlaanderen.be/id/asset/e278b6ec-ee1c-4b3e-85b6-263cfb6ec021-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
9;https://data.awvvlaanderen.be/id/asset/248b38b3-00ca-4ef0-b074-85042bf0d30a-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/074a43d9-fed2-4840-8414-2d20f0067e46-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/248b38b3-00ca-4ef0-b074-85042bf0d30a-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/b287bf03-e004-4ebc-8752-cb19307a8cf6-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '248b38b3-00ca-4ef0-b074-85042bf0d30a-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '074a43d9-fed2-4840-8414-2d20f0067e46-b25kZXJkZWVsI0JldmVzdGlnaW5n'};True;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'b287bf03-e004-4ebc-8752-cb19307a8cf6-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/248b38b3-00ca-4ef0-b074-85042bf0d30a-b25kZXJkZWVsI05ldHdlcmtwb29ydA;248b38b3-00ca-4ef0-b074-85042bf0d30a;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/b287bf03-e004-4ebc-8752-cb19307a8cf6-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;b287bf03-e004-4ebc-8752-cb19307a8cf6;https://data.awvvlaanderen.be/id/asset/b287bf03-e004-4ebc-8752-cb19307a8cf6-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;
10;https://data.awvvlaanderen.be/id/asset/28234c6d-b159-4be7-97d7-7dda705753ff-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://data.awvvlaanderen.be/id/assetrelatie/04beb830-d347-49c8-9ba3-da87d1da8f69-b25kZXJkZWVsI0JldmVzdGlnaW5n;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement', '@id': 'https://data.awvvlaanderen.be/id/asset/28234c6d-b159-4be7-97d7-7dda705753ff-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50'};{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort', '@id': 'https://data.awvvlaanderen.be/id/asset/53e687aa-ae90-4e23-a061-19b4eadebcbf-b25kZXJkZWVsI05ldHdlcmtwb29ydA'};{'DtcIdentificator.identificator': '28234c6d-b159-4be7-97d7-7dda705753ff-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': '04beb830-d347-49c8-9ba3-da87d1da8f69-b25kZXJkZWVsI0JldmVzdGlnaW5n', 'DtcIdentificator.toegekendDoor': 'AWV'};True;{'DtcIdentificator.identificator': '53e687aa-ae90-4e23-a061-19b4eadebcbf-b25kZXJkZWVsI05ldHdlcmtwb29ydA', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Bevestiging;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkelement;https://data.awvvlaanderen.be/id/asset/28234c6d-b159-4be7-97d7-7dda705753ff-b25kZXJkZWVsI05ldHdlcmtlbGVtZW50;28234c6d-b159-4be7-97d7-7dda705753ff;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;https://data.awvvlaanderen.be/id/asset/53e687aa-ae90-4e23-a061-19b4eadebcbf-b25kZXJkZWVsI05ldHdlcmtwb29ydA;53e687aa-ae90-4e23-a061-19b4eadebcbf;https://data.awvvlaanderen.be/id/asset/53e687aa-ae90-4e23-a061-19b4eadebcbf-b25kZXJkZWVsI05ldHdlcmtwb29ydA;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#Netwerkpoort;
